"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"48","bible","18.33",4.95,1.87,"bYbL","b^bL",1,NA
"49","bicycle","6.61",4.26,1.45,"bYsIkL","",0,NA
"50","big","682.82",2.89,1.08,"bIg","b@g;bIb;b^g;dIg;pIg",5,0.2
"51","bike","25.88",4.79,1.65,"bYk","bUk;lYk",2,0
"52","bird","45.45",3.52,1.66,"bRd","b@d;bEd;bRn;bRp;TRd;wRd",6,0.2
"53","biscuit","3.75",4.63,1.74,"bIsk|t","",0,NA
"54","black","167.94",3.56,1.92,"bl@k","",0,NA
"55","blanket","12.98",3.61,1.09,"bl@Gk|t","",0,NA
"56","bleed","10.1",4.28,1.56,"blid","bl^d",1,NA
"57","blood","186.12",4.89,1.64,"bl^d","blid",1,NA
"58","blow","97.57",4,1.76,"blo","",0,NA
"59","boat","95.78",3.84,1.46,"bot","b@t;but;boT;b^t;kot",5,0.3
"60","body","195.53",4.28,2.32,"badi","",0,NA
"61","boo","11.69",3.78,2.29,"bu","but;bO;Cu;mu;Su;tu;hu",7,0.476190476190476
"62","book","176.98",3.68,1.8,"bUk","bYk;bUl;bUS;kUk;lUk",5,0.2
"63","boot","11.14",3.89,1.84,"but","b@t;bot;bu;b^t",4,0.5
"64","born","83.69",4.68,1.97,"born","barn;korn;horn",3,0.333333333333333
"65","both","295.33",4.77,1.57,"boT","b@T;bot",2,0
"66","bottle","50.75",3.56,1.79,"batL","",0,NA
"67","box","89.75",4.3,1.66,"baks","aks",1,NA
"68","boy","529.82",3.67,1.88,"bO","bu;tO",2,0
"69","bread","28.33",3.58,1.61,"brEd","bEd;rEd",2,1
"70","breakfast","66.29",3.47,1.81,"brEkf|st","",0,NA
"71","breathe","48.51",4.11,1.88,"briD","",0,NA
"72","bring","327.16",4.42,2.46,"brIG","rIG",1,NA
"73","brother","283.94",3.63,1.54,"br^DX","",0,NA
"74","brown","60.12",4.2,1.31,"brWn","brWni;frWn",2,0
"75","brownie","3.53",4.8,2.02,"brWni","brWn",1,NA
"76","brush","14.16",3.78,1.59,"br^S","",0,NA
"77","bubble","8",3.79,1.78,"b^bL","bYbL",1,NA
"78","bug","20.94",3.79,1.72,"b^g","b@g;bIg;b^s;b^t;h^g;r^g",6,0.2
"79","build","48.08",4.45,1.57,"bIld","bIrd",1,NA
"80","bull","27.51",4.53,2.29,"bUl","bcl;bEl;bUk;bUS;fUl;pUl",6,0.2
"81","bumblebee","0.65",4.11,1.37,"b^mbLbi","",0,NA
"82","bump","12.35",4.35,1.6,"b^mp","J^mp",1,NA
"83","bunch","58.88",4.89,1.78,"b^nC","bEnC;l^nC",2,0
"84","burn","55.22",4.72,1.87,"bRn","bin;bRd;bRp;lRn",4,0.166666666666667
"85","burp","1.29",4.67,1.88,"bRp","bRd;bRn;CRp",3,0.333333333333333
"86","bus","74.18",3.85,1.57,"b^s","b^g;b^t;^s",3,0.333333333333333
"87","bush","14.12",4.9,2.1,"bUS","bUk;bUl;pUS",3,0.333333333333333
"88","but","4417.47",4.6,2.45,"b^t","b@t;bot;but;b^g;b^s;b^tN;k^t;S^t",8,0.178571428571429
"89","butterfly","5.51",3.67,2.14,"b^tXflY","",0,NA
"90","button","28.25",4.78,2.07,"b^tN","b^t",1,NA
"91","cake","45.06",3.26,2.28,"kek","kok;kUk;kIk;lek;mek;tek",6,0.4
"92","call","861.39",4.74,1.85,"kcl","cl;bcl;kul;kcf;krcl;fcl;tcl;wcl",8,0.357142857142857
"93","can","5247.45",4.32,2.26,"k@n","k@t;k@C;kOn;kon;m@n;p@n",6,0.2
"94","candy","35.78",4,1.94,"k@ndi","",0,NA
"95","cannot","126.76",4.83,1.79,"k@nat","",0,NA
"96","car","483.06",3.37,1.95,"kar","kap;far",2,0
"97","cartoon","3.76",3.11,1.32,"kartun","",0,NA
"98","cat","66.33",3.68,1.52,"k@t","@t;b@t;k@n;k@C;kot;k^t;h@t;kYt;m@t",9,0.277777777777778
"99","catch","135.51",4.61,2.07,"k@C","k@n;k@t;kWC",3,0.333333333333333
"100","ceiling","8.35",4.75,1.68,"silIG","",0,NA
"101","cereal","6.35",4.44,1.89,"sIriL","",0,NA
"102","chair","49.24",3.43,1.33,"CEr","Er;hEr;SEr",3,1
"103","chalk","3.59",4.47,1.17,"Cck","tck;wck",2,1
"104","change","240.35",4.26,1.66,"CenJ","",0,NA
"105","cheese","39.04",4.33,1.75,"Ciz","Cuz",1,NA
"106","chew","9.06",4.05,1.51,"Cu","bu;Cuz;mu;Su;tu;hu",6,0.666666666666667
"107","children","175.1",4.1,1.14,"CIldrxn","",0,NA
"108","chin","12.69",4.22,4.1,"CIn","In;pIn;wIn",3,1
"109","chipmunk","0.82",4.7,1.45,"CIpm^Gk","",0,NA
"110","chirp","0.59",4.63,1.71,"CRp","bRp",1,NA
"111","chocolate","29.39",3.33,1.14,"Cckl|t","",0,NA
"112","choose","48.06",4.74,1.79,"Cuz","Ciz;Cu;yuz",3,0
"113","circle","21.51",3.67,0.91,"sRkL","",0,NA
"114","circus","17.06",4.53,1.93,"sRk|s","",0,NA
"115","clap","4.73",3.4,1.73,"kl@p","kl@s;l@p;sl@p",3,0.333333333333333
"116","class","117.35",4.95,1.36,"kl@s","kl@p;klos;gl@s",3,0
"117","claw","4.37",4.7,2.2,"klc","",0,NA
"118","clean","121.24",3.89,1.49,"klin","klWn",1,NA
"119","clock","58.63",4.42,1.46,"klak","",0,NA
"120","close","219.43",4.5,1.82,"klos","kl@s;kloz",2,0
"121","clothes","101.14",3.11,1.41,"kloz","klos",1,NA
"122","clothing","10.84",4.22,1.93,"kloDIG","",0,NA
"123","cloud","11.75",3.63,1.57,"klWd","klWn;lWd",2,0
"124","clown","15.82",3.72,1.93,"klWn","klin;klWd",2,0
"125","coat","42.08",3.58,1.22,"kot","bot;k@t;kok;kon;k^t;kYt",6,0.266666666666667
"126","coffee","144.53",4.94,1.73,"kcfi","kcf",1,NA
"127","coin","9.75",4.17,1.25,"kOn","k@n;kon",2,1
"128","coke","18.59",4.74,1.76,"kok","kek;kot;kon;kUk;kIk;pok",6,0.266666666666667
"129","cola","5.53",4.33,1.97,"kolx","kold",1,NA
"130","cold","130.16",3.95,1.79,"kold","kolx;fold;hold;old",4,0.5
"131","color","39.43",4,2.87,"k^lX","",0,NA
"132","come","3140.98",3.32,1.42,"k^m","k^p;k^t;d^m;g^m;s^m;T^m",6,0.466666666666667
"133","coming","527.02",4.77,1.41,"k^mIG","",0,NA
"134","cone","2.92",4.67,2.57,"kon","k@n;kot;kOn;kok;korn;fon",6,0.133333333333333
"135","cook","45.57",4.22,1.31,"kUk","bUk;kek;kok;kIk;lUk",5,0.4
"136","cool","195.88",4.58,2.32,"kul","kcl;rul;skul",3,0
"137","cop","86.14",4.94,1.3,"kap","kar;k^p;hap;kip;pap;tap",6,0.266666666666667
"138","corn","14.22",4.61,2.64,"korn","born;kon;horn",3,0.333333333333333
"139","costume","14.14",4.17,1.95,"kastum","",0,NA
"140","couch","23.47",3.74,1.85,"kWC","k@C;kW",2,0
"141","cough","8.78",4.32,2.11,"kcf","kcl;kcfi;cf",3,0
"142","count","89.96",2.61,0.98,"kWnt","",0,NA
"143","cousin","48.84",4.95,2.07,"k^zN","",0,NA
"144","cow","25.51",3.94,1.63,"kW","kWC",1,NA
"145","cowboy","18.98",4.55,2.01,"kWbO","",0,NA
"146","cracker","5.76",4.9,2.55,"kr@kX","",0,NA
"147","crawl","12.04",3.89,1.23,"krcl","kcl;krcs",2,0
"148","crayon","0.41",3.2,1.47,"krean","",0,NA
"149","cross","55.04",4.74,1.76,"krcs","krcl",1,NA
"150","cry","65.65",2.78,1.66,"krY","drY;trY",2,1
"151","cup","51.65",3.57,1.99,"k^p","k^m;kap;k^t;kip;^p",5,0.2
"152","cupcake","3.27",4.11,1.23,"k^pkek","",0,NA
"153","curtain","10.29",4.95,1.23,"kRtN","kItN",1,NA
"154","cut","229.76",4.43,1.72,"k^t","b^t;k@t;kot;k^m;k^p;kYt;S^t",7,0.238095238095238
"155","cute","87.75",4.26,1.45,"kyut","",0,NA
"156","dad","507.25",2.58,1.17,"d@d","b@d;d@di;m@d;s@d",4,0.5
"157","daddy","185.08",2.56,1.29,"d@di","d@d",1,NA
"158","dance","148.04",4.63,1.57,"d@ns","p@ns",1,NA
"159","danger","43.67",4.61,2.25,"denJX","",0,NA
"160","dark","88.61",3.74,1.37,"dark","park",1,NA
"161","daughter","171.35",4.95,2.17,"dctX","wctX",1,NA
"162","day","801.82",3.5,1.58,"de","dY;se;De",3,0.333333333333333
"163","diaper","4.27",3.4,1.82,"dYpX","",0,NA
"164","die","261.14",4.53,1.78,"dY","de;drY;gY;lY;mY",5,0.3
"165","dig","46.22",4.19,2.34,"dIg","bIg;dIS;dcg;pIg",4,0.166666666666667
"166","dinner","202.67",3.99,1.79,"dInX","",0,NA
"167","dinosaur","3.98",4.91,2.47,"dYn|sor","",0,NA
"168","dirt","25.69",3.83,1.15,"dRt","dat;hRt;SRt",3,0.333333333333333
"169","dish","11.45",4.89,2.42,"dIS","dIg;fIS;wIS",3,0.333333333333333
"170","doctor","263.94",4.6,1.98,"daktX","",0,NA
"171","dog","192.84",2.8,1.2,"dcg","dIg",1,NA
"172","doll","24.76",3.68,1.34,"dal","dat",1,NA
"173","door","292.06",3.05,1.15,"doX","",0,NA
"174","dot","6.63",4.33,1.41,"dat","dRt;dal;hat",3,0
"175","down","1490.27",4.93,1.96,"dWn","",0,NA
"176","draw","40.41",4.11,1.13,"drc","drY",1,NA
"177","dream","133.29",4.88,1.95,"drim","dr^m",1,NA
"178","dress","87.2",4.05,1.61,"drEs","drEsX",1,NA
"179","dresser","3.57",4.28,1.56,"drEsX","drEs",1,NA
"180","drink","247.39",3.47,1.31,"drIGk","",0,NA
"181","driver","47.37",4.95,1.72,"drYvX","",0,NA
"182","drop","130.61",3.26,1.33,"drap","",0,NA
"183","drum","8.47",4.63,2.19,"dr^m","drim;d^m;fr^m",3,0
"184","dry","42.82",4.11,1.33,"drY","krY;dY;drc;trY",4,0.166666666666667
"185","duck","24.76",3.5,1.64,"d^k","d^m",1,NA
"186","dumb","46.96",4.5,1.5,"d^m","k^m;dr^m;d^k;g^m;s^m;T^m",6,0.4
"187","each","253.25",4.95,1.53,"iC","biC;it;piC;riC;tiC",5,0.6
"188","ear","32",3.63,1.92,"Ir","Er;fIr;hIr;In;It",5,0.2
"189","eat","251.88",2.78,1.48,"it","@t;iC;It;mit;Wt;sit",6,0.266666666666667
"190","elbow","6.14",4.78,1.7,"Elbo","",0,NA
"191","elephant","11.37",4.8,1.74,"Elxfxnt","",0,NA
"192","elf","3.78",4.32,2.4,"Elf","",0,NA
"193","empty","47.24",4.79,2.25,"Empti","",0,NA
"194","end","265.86",4.28,2.61,"End","@nd",1,NA
"195","every","549.16",4.2,1.27,"Evri","",0,NA
"196","everybody","344.22",4.88,1.79,"Evrib^di","",0,NA
"197","face","289.16",3.75,2.2,"fes","",0,NA
"198","fall","118.51",4.71,2.63,"fcl","cl;bcl;kcl;fEl;fUl;tcl;wcl",7,0.523809523809524
"199","family","354.25",3.38,1.43,"f@mLi","",0,NA
"200","far","220.76",4.88,1.57,"far","kar;farm;fIr;fYr;for",5,0.3
"201","farm","30.04",3.85,1.5,"farm","arm;far",2,0
"202","fast","137.45",3.74,1.33,"f@st","fRst;fIst;l@st",3,0.333333333333333
"203","father","554.49",4.11,1.76,"faDX","fEDX",1,NA
"204","fear","69.08",4.79,1.93,"fIr","Ir;far;fYr;fIS;for;hIr",6,0.266666666666667
"205","feather","6.63",4.67,1.81,"fEDX","faDX",1,NA
"206","feed","42.39",4.17,1.58,"fid","fud;rid",2,0
"207","fell","73",3.28,1.2,"fEl","bEl;fcl;fUl;tEl;yEl",5,0.4
"208","finger","36.67",3.43,2.2,"fIGgX","",0,NA
"209","fingernail","1.33",4,1.59,"fIGgXnel","",0,NA
"210","fire","215.49",3.25,1.16,"fYr","far;fIr;fYv;for;wYr",5,0.3
"211","first","840.57",4.39,1.31,"fRst","f@st;fIst",2,1
"212","fish","83.49",4.05,1.61,"fIS","dIS;fIr;wIS",3,0.333333333333333
"213","fist","7.35",4.58,1.64,"fIst","f@st;fRst",2,1
"214","five","285.45",4.51,1.36,"fYv","fYr",1,NA
"215","floor","100.63",4.44,1.98,"floX","flWX",1,NA
"216","flower","22.76",3.11,1.24,"flWX","floX",1,NA
"217","fluff","1.41",4.85,1.57,"fl^f","",0,NA
"218","fly","85",3.05,1.18,"flY","lY",1,NA
"219","fold","8.63",4.95,1.87,"fold","kold;hold;old",3,1
"220","food","154.43",3.25,1.21,"fud","fid",1,NA
"221","foot","64.92",3.44,1.38,"fUt","fUl;pUt",2,0
"222","for","6895.1",4.39,1.97,"for","far;fIr;fYr;fork;fon;ror",6,0.2
"223","forget","277.06",4.78,1.99,"forgEt","",0,NA
"224","fork","8.82",3.63,1.86,"fork","for",1,NA
"225","forward","72.33",4.24,1.33,"forwXd","",0,NA
"226","freeze","32.16",4.89,1.76,"friz","",0,NA
"227","friend","419.29",3.57,1.43,"frEnd","",0,NA
"228","frog","11.82",4.32,1.45,"frcg","",0,NA
"229","from","2039.06",4.44,2.24,"fr^m","dr^m",1,NA
"230","frosting","1.41",4.95,1.87,"frcstIG","",0,NA
"231","frown","2.04",4.52,1.69,"frWn","brWn",1,NA
"232","fruit","21.73",3.63,1.71,"frut","",0,NA
"233","full","166.9",4.24,1.61,"fUl","bUl;fcl;fEl;fUt;pUl",5,0.2
"234","fun","235.49",3.67,0.97,"f^n","w^n;fon;r^n;s^n",4,0.5
"235","game","233.84",4.26,1.82,"gem","g^m;nem",2,0
"236","garbage","26.1",4.89,1.56,"garbIJ","",0,NA
"237","gentle","16.55",4.89,1.84,"JEntL","",0,NA
"238","get","4583.76",3.17,1.29,"gEt","lEt;pEt;wEt",3,1
"239","giant","27.06",4.72,1.45,"JY|nt","",0,NA
"240","girl","557.12",4,1.89,"gRl","",0,NA
"241","give","1167.82",4.28,1.93,"gIv","",0,NA
"242","glass","60.71",4.47,1.65,"gl@s","kl@s;gr@s",2,0
"243","glove","10.1",4.3,1.63,"gl^v","",0,NA
"244","glue","5.88",4.67,1.08,"glu","",0,NA
"245","go","3793.04",3.37,1.46,"go","gro;gY;no;to",4,0.166666666666667
"246","god","903.16",4.35,2.38,"gad","gUd",1,NA
"247","good","2610.14",3.55,1.61,"gUd","gad;wUd",2,0
"248","granddaughter","6.47",4.68,1.95,"gr@ndctX","",0,NA
"249","grandfather","24.33",4.39,1.82,"gr@nfaDX","",0,NA
"250","grandmother","27.78",3.67,1.28,"gr@ndm^DX","",0,NA
"251","grape","4",3.94,1.55,"grep","",0,NA
"252","grass","16.78",3.94,1.55,"gr@s","gl@s",1,NA
"253","green","72.47",3.79,1.32,"grin","",0,NA
"254","ground","72.47",4.89,2.3,"grWnd","rWnd",1,NA
"255","grow","59.49",4.79,1.93,"gro","go",1,NA
"256","gum","13.39",4.89,1.13,"g^m","k^m;d^m;gem;s^m;T^m",5,0.6
"257","guy","762.61",4.11,1.91,"gY","dY;go;lY;mY",4,0.5
"258","hair","153.55",3.17,1.76,"hEr","Er;CEr;hEd;hIr;SEr;hwEr",6,0.2
"259","ham","11.59",4.1,1.48,"h@m","h@t;hIm;hom;l@m",4,0.166666666666667
"260","hamster","2.14",4.37,1.67,"h@mstX","",0,NA
"261","hand","279.65",2.74,1.24,"h@nd","@nd;s@nd",2,1
"262","happy","333.2",2.72,1.6,"h@pi","",0,NA
"263","hard","307.84",4.39,2.15,"hard","yard",1,NA
"264","hat","64.18",3.33,1.14,"h@t","@t;b@t;k@t;h@m;hIt;hat;hRt;m@t",8,0.321428571428571
"265","he","7637.2",3.81,1.41,"hi","hRi;ni;mi;Si;hu",5,0.3
"266","head","371.51",3.42,1.02,"hEd","bEd;hEr;hYd;rEd",4,0.166666666666667
"267","hear","555.35",3.8,1.64,"hIr","Ir;fIr;hEr;hIl;hIm;hIz;hIt",7,0.333333333333333
"268","heaven","56.61",4.22,1.4,"hEvxn","",0,NA
"269","heavy","47.29",4.05,1.27,"hEvi","",0,NA
"270","hello","585.43",3.76,1.99,"hElo","hElp;yElo",2,0
"271","help","921.12",3.65,1.79,"hElp","hElo",1,NA
"272","hers","15.73",4.39,1.48,"hRz","hIz;hRi;hRt",3,0.333333333333333
"273","hide","69.69",4.47,2.14,"hYd","hEd;rYd;sYd",3,0.333333333333333
"274","hill","37.55",3.47,1.47,"hIl","hIr;hIm;hIz;hIt",4,1
"275","him","3484.51",3.43,1.21,"hIm","h@m;hIr;hIl;hIz;hIt;hom",6,0.466666666666667
"276","his","2124.78",3.69,1.29,"hIz","hIr;hRz;hIl;hIm;hIt",5,0.6
"277","hit","275",4.75,2.83,"hIt","h@t;hIr;hIl;hIm;hIz;hat;hRt;It;sIt",9,0.277777777777778
"278","hold","436.73",4.67,2.89,"hold","kold;fold;old",3,1
"279","home","774.33",3.87,1.88,"hom","h@m;hIm;hop",3,0.333333333333333
"280","hop","19.16",4.84,2.17,"hap","kap;hop;hat;pap;tap",5,0.3
"281","hope","320.63",4.89,2.11,"hop","hom;hap;sop",3,0
"282","horn","21.08",4.84,1.01,"horn","born;korn",2,1
"283","hot","189.84",3.37,1.77,"hat","dat;h@t;hIt;hap;hRt;hwat",6,0.2
"284","house","514",3.16,1.07,"hWs","mWs",1,NA
"285","hug","19.33",2.58,0.96,"h^g","b^g;h^S;r^g",3,0.333333333333333
"286","huge","48.37",4.9,3.14,"hyuJ","",0,NA
"287","human","124.76",4.83,1.76,"hyumxn","",0,NA
"288","hurry","173.65",4.44,1.85,"hRi","hi;hRz;hRt",3,0.333333333333333
"289","hurt","246.35",4,1.45,"hRt","dRt;h@t;hRz;hIt;hat;hRi;SRt",7,0.238095238095238
"290","hush","7.61",4.44,1.88,"h^S","h^g",1,NA
"291","ice","79.55",3.86,1.06,"Ys","rYs;^s",2,0
"292","in","9773.41",3.69,1.86,"In","CIn;Ir;It;pIn;wIn",5,0.4
"293","indoors","2.47",4.64,2.03,"Indorz","",0,NA
"294","insect","3.16",4.75,1.83,"InsEkt","",0,NA
"295","inside","211.27",4.77,2.11,"InsYd","",0,NA
"296","it","18896.31",4.4,1.95,"It","@t;Ir;it;hIt;In;Wt;sIt",7,0.238095238095238
"297","jelly","7.12",4.11,2.11,"JEli","bEli",1,NA
"298","juice","26.88",4.4,2.21,"Jus","Jusi",1,NA
"299","juicy","4.29",4.84,1.61,"Jusi","Jus",1,NA
"300","jump","69.82",2.84,1.3,"J^mp","b^mp",1,NA
"301","keep","702.86",4.42,2.04,"kip","kap;k^p;Sip",3,0.333333333333333
"302","kick","73.41",4.06,1.73,"kIk","kek;kok;kUk;kId;kIs;lIk;sIk",7,0.238095238095238
"303","kid","339.2",4.28,1.56,"kId","kIk;kIs",2,1
"304","kind","590.69",4.89,1.23,"kYnd","",0,NA
"305","kindergarten","3.82",4.38,0.59,"kIndXgartN","",0,NA
"306","kiss","121.16",3.61,2.25,"kIs","kIk;kId;DIs",3,0.333333333333333
"307","kitchen","58.31",3.68,1.11,"kIC|n","",0,NA
"308","kite","2.29",4.58,1.64,"kYt","k@t;kot;k^t;lYt;rYt",5,0.4
"309","kitten","4.73",3.64,1.14,"kItN","kRtN;kIti;mItN",3,0
"310","kitty","26.71",3.54,1.59,"kIti","kItN",1,NA
"311","knee","14.69",4.42,2.52,"ni","hi;no;mi;Si",4,0.5
"312","knife","46.8",4.15,1.8,"nYf","nYn",1,NA
"313","knob","2.45",4.68,2.43,"nab","nak",1,NA
"314","knock","64.69",4.63,2.06,"nak","nab;nEk;rak;sak",4,0.166666666666667
"315","know","5721.18",4.5,2.12,"no","go;ni;noz;to",4,0.166666666666667
"316","ladder","9.25",4.4,1.7,"l@dX","",0,NA
"317","lady","217.08",3.68,1.63,"ledi","",0,NA
"318","lake","36",4.61,1.72,"lek","kek;lIk;lYk;lUk;mek;tek",6,0.4
"319","lamb","10.63",4.15,1.81,"l@m","h@m;l@mp;l@p;l@f",4,0.333333333333333
"320","lamp","12.88",4,2.08,"l@mp","l@m;l@p",2,1
"321","lap","13.47",3.15,1.18,"l@p","kl@p;l@m;l@mp;l@f;lIp;n@p;sl@p",7,0.142857142857143
"322","last","723.1",4.35,1.83,"l@st","f@st",1,NA
"323","laugh","62.86",3.79,1.51,"l@f","l@m;l@p;lif",3,0.333333333333333
"324","leaf","5.2",4.6,2.37,"lif","l@f",1,NA
"325","learn","118.57",4.44,1.42,"lRn","bRn;lYn",2,0
"326","leg","56.51",3,1.5,"lEg","lEt",1,NA
"327","lemon","12.02",4.74,1.73,"lEmxn","",0,NA
"328","let","2419.24",4.53,2.09,"lEt","gEt;lEg;lEtX;lYt;pEt;wEt",6,0.2
"329","letter","82.61",4.74,1.45,"lEtX","lEt",1,NA
"330","lettuce","3.39",4.28,1.41,"lEt|s","",0,NA
"331","liar","35.14",4.89,1.91,"lYX","lY;lYt;lYk;lYn",4,1
"332","library","22.94",4.95,2.04,"lYbrEri","",0,NA
"333","lick","10.96",4.3,1.53,"lIk","kIk;lek;lYk;lIp;lUk;sIk",6,0.266666666666667
"334","lie","120.25",3.75,0.91,"lY","dY;flY;gY;lYX;lYt;lYk;lYn;mY",8,0.321428571428571
"335","lift","34.14",4.74,1.91,"lIft","",0,NA
"336","light","165.2",4.05,1.99,"lYt","kYt;lEt;lYX;lY;lYk;lYn;rYt",7,0.333333333333333
"337","lightning","14.14",4.76,1.89,"lYtnIG","",0,NA
"338","like","3998.96",3.69,1.89,"lYk","bYk;lek;lYX;lIk;lY;lYt;lYn;lUk",8,0.321428571428571
"339","line","206.18",4.85,2.52,"lYn","lRn;lYX;lY;lYt;lYk;lY|n;mYn;nYn;sYn",9,0.25
"340","lion","15.35",4.42,1.74,"lY|n","lYn",1,NA
"341","lip","10.75",3.79,1.13,"lIp","l@p;lIk;sIp",3,0
"342","little","1446.39",3.95,1.87,"lItL","",0,NA
"343","long","675.16",4.24,1.83,"lcG","scG;rcG",2,1
"344","look","1947.27",4.05,1.68,"lUk","bUk;kUk;lek;lIk;lYk",5,0.4
"345","loud","39.82",4.54,1.51,"lWd","klWd",1,NA
"346","lunch","104.12",3.61,1.69,"l^nC","b^nC",1,NA
"347","ma","185.8",4.35,2.74,"ma","mi;mu;mY;pa",4,0.5
"348","mad","113.41",3.55,1.5,"m@d","b@d;d@d;m@n;m@t;m^d;s@d",6,0.266666666666667
"349","mail","36.84",4.65,2.01,"mel","mek;mil;tel",3,0
"350","make","1387.75",4.68,1.77,"mek","kek;lek;mel;tek",4,0.5
"351","mama","103.71",1.89,1.29,"mamx","",0,NA
"352","man","1845.75",3.11,1.24,"m@n","k@n;m@d;m@t;min;mYn;mun;p@n",7,0.238095238095238
"353","many","359.43",4.6,2.03,"mEni","",0,NA
"354","marshmallow","1.51",3.8,1.32,"marSmElo","",0,NA
"355","mask","19.8",4.8,2.46,"m@sk","@sk",1,NA
"356","mat","3.49",4.62,2.22,"m@t","@t;b@t;k@t;h@t;m@d;m@n;mit",7,0.333333333333333
"357","maybe","926.45",4.5,1.63,"mebi","bebi",1,NA
"358","me","9241.94",3.28,1.5,"mi","hi;ni;ma;mil;min;mit;miW;mu;mY;Si",10,0.266666666666667
"359","meal","28.86",4.74,1.56,"mil","mel;mi;min;mit;miW",5,0.6
"360","mean","1243.98",4,1.68,"min","bin;m@n;mi;mil;mit;miW;mYn;mun",8,0.321428571428571
"361","meat","43.65",4.42,1.57,"mit","it;m@t;mi;mil;min;miW;sit",7,0.333333333333333
"362","medicine","34.2",4.89,2.14,"mEd|sIn","",0,NA
"363","melon","4.27",4.21,1.51,"mEl|n","",0,NA
"364","meow","2.94",4,2.5,"miW","mi;mil;min;mit",4,1
"365","mess","78.14",4.28,1.45,"mEs","mWs;yEs",2,0
"366","middle","89.2",4.7,1.86,"mIdL","",0,NA
"367","mine","250.98",4.24,2.42,"mYn","lYn;m@n;min;mun;mY;nYn;sYn",7,0.285714285714286
"368","mirror","24.18",4.89,1.97,"mIrX","",0,NA
"369","mitten","0.45",4.72,1.74,"mItN","kItN",1,NA
