"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"895","each","253.25",4.95,1.53,"iC","biC;it;il;iv;IC;piC;riC;tiC",8,0.321428571428571
"896","eagle","11.49",5.83,1.86,"igL","bigL;izL;ivL",3,0.333333333333333
"897","ear","32",3.63,1.92,"Ir","Er;bIr;CIr;dIr;fIr;gIr;hIr;Wr;If;Il;In;It;IC;nIr;or;rIr;yIr",17,0.360294117647059
"898","earlobe","0.33",6,2.47,"Irlob","",0,NA
"899","early","108.04",5.31,2.24,"Rli","@li;fli",2,1
"900","earn","15.35",7.57,2.56,"Rn","bRn;RT;In;lRn;on",5,0.2
"901","earring","2.71",7.17,2.43,"IrrIG","",0,NA
"902","earth","99.49",5.37,1.26,"RT","Rn;wRT",2,0
"903","earthquake","6.37",7.53,2.04,"RTkwek","",0,NA
"904","easel","0.27",7,1.41,"izL","igL;izi;ivL;wizL",4,0.166666666666667
"905","east","49.55",6.94,3.56,"ist","bist;it;fist",3,0.333333333333333
"906","easy","265.71",5.43,1.89,"izi","izL",1,NA
"907","eat","251.88",2.78,1.48,"it","@t;bit;Cit;iC;ist;il;iv;hit;It;mit;nit;ot;Wt;sit;Sit",15,0.285714285714286
"908","edge","23.51",6.17,2.31,"EJ","eJ;Er",2,0
"909","educate","2.04",7.84,2.43,"EJ|ket","",0,NA
"910","education","19.53",6.7,1.92,"EJ|keS|n","",0,NA
"911","eel","1.43",6.47,2.2,"il","Yl;cl;dil;iC;it;iv;fil;hil;Il;nil;mil;Ol;Wl;pil;sil",15,0.323809523809524
"912","eighth","6.86",6.05,1.27,"etT","eti",1,NA
"913","eighty","2.53",5.87,1.91,"eti","etT",1,NA
"914","either","182.51",6.28,2.64,"iDX","niDX;^DX",2,0
"915","elbow","6.14",4.78,1.7,"Elbo","",0,NA
"916","elder","7.04",7.67,4.06,"EldX","",0,NA
"917","elect","1.41",7.28,2.78,"xlEkt","kxlEkt",1,NA
"918","electric","17.14",6.36,2.38,"xlEktrIk","",0,NA
"919","electricity","11.45",6.6,2.58,"xlEktrIs|ti","",0,NA
"920","electronic","6.86",7.3,2.03,"xlEktranIk","",0,NA
"921","elementary","4.75",6.11,2.33,"ElxmEntXi","",0,NA
"922","elephant","11.37",4.8,1.74,"Elxfxnt","",0,NA
"923","elevator","24.41",5.47,1.68,"ElxvetX","",0,NA
"924","eleven","12.98",5.78,1.67,"xlEvxn","",0,NA
"925","elf","3.78",4.32,2.4,"Elf","Elk;Els;sElf;SElf",4,0.333333333333333
"926","elk","6",7.05,4.68,"Elk","Elf;Els",2,1
"927","else","449.16",6.53,1.77,"Els","Elf;Elk",2,1
"928","embarrass","8.82",6.11,2.6,"Imb@rxs","",0,NA
"929","emergency","54.43",5.94,2.41,"ImRJ|nsi","",0,NA
"930","emotion","8.29",6.37,2.48,"ImoS|n","moS|n",1,NA
"931","emperor","13.53",7.44,2.45,"EmpXX","",0,NA
"932","employee","11.57",7.84,1.74,"ImplOi","",0,NA
"933","empty","47.24",4.79,2.25,"Empti","",0,NA
"934","encyclopedia","1.59",7.17,1.25,"InsYklxpidix","",0,NA
"935","end","265.86",4.28,2.61,"End","@nd;Eni;bEnd;sEnd",4,0.166666666666667
"936","enemy","48.51",7.26,2.62,"Enxmi","",0,NA
"937","energetic","1.29",6.9,2.98,"EnXJEtIk","",0,NA
"938","engine","31.88",6.28,2.37,"EnJ|n","",0,NA
"939","enough","501.33",6.96,2.69,"In^f","",0,NA
"940","enter","29.73",5.67,1.97,"EntX","sEntX",1,NA
"941","entertain","6.14",7.5,2.48,"EntXten","",0,NA
"942","entrance","15.69",6.84,1.95,"Entrxns","",0,NA
"943","entry","12.16",7,1.84,"Entri","",0,NA
"944","envelope","10.06",6.25,2,"Envxlop","",0,NA
"945","episode","12.29",7.83,1.92,"Epxsod","",0,NA
"946","equal","13.37",6.47,1.58,"ikwL","",0,NA
"947","equipment","25.45",7.5,1.62,"xkwIpmxnt","",0,NA
"948","erase","6.22",5.68,2.33,"Ires","bres;gres;res;tres",4,1
"949","errand","4",6.94,2.67,"Erxnd","",0,NA
"950","error","9.27",6.21,1.51,"ErX","Er;EvX",2,0
"951","escalator","1.29",7.11,2.68,"EskxletX","",0,NA
"952","escape","44.27",6.6,1.47,"Eskep","",0,NA
"953","eve","28.18",5.6,2.45,"iv","iC;it;il;ivL;liv;xv",6,0.2
"954","even","875.92",6.37,2.33,"ivxn","^vxn",1,NA
"955","evening","120.69",5.84,2.48,"ivnIG","",0,NA
"956","event","26.37",7.81,2.82,"xvEnt","",0,NA
"957","ever","709.22",6.26,2.23,"EvX","ErX;lEvX;nEvX;ovX",4,0.166666666666667
"958","every","549.16",4.2,1.27,"Evri","",0,NA
"959","everybody","344.22",4.88,1.79,"Evrib^di","",0,NA
"960","everyday","10.88",5.05,1.72,"Evride","",0,NA
"961","evil","73.16",6.71,2.99,"ivL","igL;izL;iv;ovL",4,0.166666666666667
"962","example","29.94",7.39,1.75,"Igz@mpL","",0,NA
"963","except","111.69",6.48,2.2,"IksEpt","@ksEpt",1,NA
"964","excite","2.14",6.61,1.85,"IksYt","",0,NA
"965","excitement","12.31",7.2,2.35,"IksYtmxnt","",0,NA
"966","exclamation","0.55",7.94,2.24,"EksklxmeS|n","",0,NA
"967","excuse","368.1",6.33,2,"Ikskyuz","",0,NA
"968","exercise","17.73",6.17,2.83,"EksXsYz","",0,NA
"969","exhaustion","1.61",7.61,2.73,"IgzcsC|n","",0,NA
"970","exit","15.57",6.68,2.08,"Egz|t","",0,NA
"971","expire","0.9",7.68,2.77,"IkspYr","",0,NA
"972","explain","111.18",6.5,1.72,"Iksplen","",0,NA
"973","explanation","20.06",7.74,2.58,"Ekspl|neS|n","",0,NA
"974","explode","9.78",7,1.81,"Iksplod","Iksplor",1,NA
"975","explore","6.22",7.06,1.26,"Iksplor","Iksplod;IksplorX",2,0
"976","explorer","1.9",7.11,2.17,"IksplorX","Iksplor",1,NA
"977","explosion","16.49",7.16,2.61,"IksploZ|n","",0,NA
"978","expression","12.76",6.94,2.04,"IksprES|n","",0,NA
"979","extinct","2.51",7.67,2.85,"IkstIGkt","",0,NA
"980","extra","59.16",6.11,2.05,"Ekstrx","",0,NA
"981","fabric","4.8",6.68,2.6,"f@brIk","",0,NA
"982","fabulous","20.51",7.83,2.94,"f@byUlxs","",0,NA
"983","face","289.16",3.75,2.2,"fes","bes;kes;Ces;fed;fel;feT;fek;fem;f^s;les;res;ves",12,0.378787878787879
"984","facedown","0.35",7.32,3.22,"fesdWn","",0,NA
"985","fact","172.57",6.47,2.78,"f@kt","@kt;f@st;f@t",3,0.333333333333333
"986","fade","5.61",6.95,2.67,"fed","ed;fes;fel;feT;fek;fem;fEd;fid;fud;Sed",10,0.311111111111111
"987","fail","24.59",6,1.61,"fel","fes;fed;feT;fek;fcl;fem;fil;fEl;fIl;ful;fWl;fUl;hel;mel;nel;pel;rel;sel;tel",19,0.304093567251462
"988","faint","9.27",7.53,2.12,"fent","pent;sent",2,1
"989","fair","94.75",5.67,1.91,"fEr","Er;bEr;kEr;CEr;dEr;far;fIr;fEd;fEl;fEC;fYr;for;hEr;pEr;rEr;SEr;DEr",17,0.397058823529412
"990","fairy","16.69",5.17,1.79,"f@ri","k@ri;f@ti;fri;h@ri;m@ri",5,0.3
"991","faith","46.33",7.62,3.31,"feT","fes;fed;fel;fek;fem",5,1
"992","fake","36.33",5.83,2.26,"fek","ek;bek;kek;fes;fed;fel;feT;fem;flek;lek;mek;rek;Sek;tek;wek",15,0.447619047619048
"993","falcon","3.31",7.42,2.57,"f@lk|n","",0,NA
"994","fall","118.51",4.71,2.63,"fcl","cl;bcl;kcl;fel;fcls;fclt;fil;fEl;fIl;fcg;ful;fWl;fUl;hcl;mcl;tcl;wcl",17,0.316176470588235
"995","FALSE","#N/A",6.72,2.15,"fcls","fcl;fclt",2,1
"996","fame","8.65",7.26,2.49,"fem","em;fes;fed;fel;feT;fek;flem;fom;frem;gem;nem;sem;Sem;tem",14,0.285714285714286
"997","familiar","34.51",7.21,1.44,"fxmIlyX","",0,NA
"998","family","354.25",3.38,1.43,"f@mLi","",0,NA
"999","famous","45.02",6.84,1.89,"femxs","",0,NA
"1000","fan","35.14",5.63,2.54,"f@n","k@n;f@t;fIn;fYn;f^n;m@n;p@n;fon;t@n;D@n;v@n",11,0.381818181818182
"1001","fancy","34.84",7.17,2.85,"f@nsi","",0,NA
"1002","fantastic","39.78",7.21,2.7,"f@nt@stIk","",0,NA
"1003","far","220.76",4.88,1.57,"far","bar;kar;fEr;farm;fIr;fYr;for;Jar;tar",9,0.333333333333333
"1004","faraway","1.82",7.44,3.35,"farxwe","",0,NA
"1005","farm","30.04",3.85,1.5,"farm","arm;far;form;harm",4,0.166666666666667
"1006","farmhand","0.06",7.89,3.71,"farmh@nd","farml@nd",1,NA
"1007","farmland","0.39",7.9,2.43,"farml@nd","farmh@nd",1,NA
"1008","fast","137.45",3.74,1.33,"f@st","k@st;f@kt;f@sN;f@t;fist;fRst;fIst;l@st;p@st",9,0.194444444444444
"1009","fasten","3.73",7.26,2.02,"f@sN","f@st;f@tN",2,0
"1010","fat","79.43",5.15,1.84,"f@t","@t;b@t;k@t;C@t;f@kt;f@n;f@st;f@tN;f@ti;fYt;fIt;fl@t;fUt;h@t;m@t;p@t;r@t;D@t",18,0.26797385620915
"1011","father","554.49",4.11,1.76,"faDX","baDX;fEDX;fRDX",3,0.333333333333333
"1012","fatten","0.45",7.94,4.01,"f@tN","f@sN;f@t;f@ti;fl@tN",4,0.166666666666667
"1013","fatty","5.1",6.37,1.42,"f@ti","f@ri;f@t;f@tN",3,0.333333333333333
"1014","faucet","1.43",6.29,2.8,"fcs|t","",0,NA
"1015","fault","104.12",6.94,2.84,"fclt","fcl;fcls;fElt;sclt",4,0.166666666666667
"1016","favor","70.76",6.94,2.34,"fevX","fivX;flevX",2,0
"1017","fear","69.08",4.79,1.93,"fIr","bIr;CIr;dIr;Ir;fEr;far;fIb;fIl;fIn;fYr;fIS;fIt;fIz;for;gIr;hIr;nIr;rIr;yIr",19,0.333333333333333
"1018","feast","6.71",7.81,3.91,"fist","bist;ist;f@st;fRst;fIst",5,0.4
"1019","feather","6.63",4.67,1.81,"fEDX","faDX;fRDX;lEDX;wEDX",4,0.333333333333333
"1020","feature","5.84",7,2.28,"fiCX","fivX",1,NA
"1021","fed","15.88",5.68,2.66,"fEd","bEd;dEd;fed;fEr;fid;fEl;fEC;fud;hEd;lEd;rEd;SEd;wEd",13,0.346153846153846
"1022","feed","42.39",4.17,1.58,"fid","bid;fed;fEd;fil;fild;fud;rid;wid",8,0.25
"1023","feel","627.24",5.11,2.73,"fil","dil;il;fel;fcl;fid;fEl;fild;fIl;ful;fWl;fUl;hil;nil;mil;pil;sil",16,0.358333333333333
"1024","fell","73",3.28,1.2,"fEl","bEl;fel;fEr;fcl;fEd;fil;fElt;fEC;fIl;ful;fWl;fUl;hEl;SEl;tEl;wEl;yEl",17,0.286764705882353
"1025","felt","119.82",6.1,1.95,"fElt","bElt;fclt;fEl;mElt",4,0.166666666666667
"1026","female","31.61",5.89,2.35,"fimel","",0,NA
"1027","fence","16.06",6.28,3.36,"fEns","sEns",1,NA
"1028","fertilizer","1.96",7.67,2.63,"fRtxlYzX","",0,NA
"1029","fetch","10.96",6.61,2.55,"fEC","fEr;fEd;fEl",3,1
"1030","fever","19.94",5.84,1.68,"fivX","bivX;fevX;fiCX",3,0
"1031","few","301.82",6,1.6,"fyu","fyul;vyu",2,0
"1032","fib","1.27",6.5,2.57,"fIb","bIb;fIr;fIl;fIn;fIS;fIt;fIz;rIb",8,0.571428571428571
"1033","fiction","6.08",7.22,2.56,"fIkS|n","",0,NA
"1034","field","70.2",6.1,2.38,"fild","fid;fil;fold;Sild",4,0.166666666666667
"1035","fifteen","17.55",6.1,1.75,"fIftin","fIfti",1,NA
"1036","fifth","19.2",5.36,2.32,"fIfT","fIlT",1,NA
"1037","fifty","18.82",5.55,1.92,"fIfti","fIftin",1,NA
"1038","fight","201.08",5.47,2.06,"fYt","f@t;fYn;fYr;fIt;fYv;flYt;fUt;frYt;hYt;kYt;nYt;lYt;rYt;tYt",14,0.263736263736264
"1039","figure","129.37",7.53,2.72,"fIgyX","",0,NA
"1040","fill","43.94",5.06,1.47,"fIl","bIl;CIl;fel;fcl;fIr;fil;fEl;fIb;fIlm;fIlT;fIn;fIS;fIt;fIz;ful;fWl;fUl;gIl;hIl;Il;kIl;pIl;sIl;tIl;wIl",25,0.273333333333333
"1041","filling","9.69",6.82,1.5,"fIlIG","",0,NA
"1042","film","65.25",6.95,2.57,"fIlm","fIl;fIlT",2,1
"1043","filth","4.53",7.45,2.82,"fIlT","fIfT;fIl;fIlm",3,0.333333333333333
"1044","fin","3.41",7.3,3.36,"fIn","CIn;f@n;fIr;fIb;fIl;fYn;fIS;fIt;fIz;f^n;In;kIn;fon;pIn;sIn;TIn;tIn;wIn",18,0.320261437908497
"1045","final","49.67",6.58,3.13,"fYnL","fYnd;fYn",2,1
"1046","finale","2.45",7.74,2.75,"fxn@li","",0,NA
"1047","find","830.96",5.78,3.89,"fYnd","fYnL;fYn;fWnd;kYnd;mYnd",5,0.2
"1048","fine","598.08",7.44,2.68,"fYn","f@n;fYt;fIn;fYnL;fYnd;fYr;fYv;f^n;lYn;mYn;nYn;fon;pYn;SYn;sYn;vYn;wYn",17,0.279411764705882
"1049","finger","36.67",3.43,2.2,"fIGgX","",0,NA
"1050","fingernail","1.33",4,1.59,"fIGgXnel","",0,NA
"1051","finish","98.92",6.32,2.45,"fInIS","",0,NA
"1052","fire","215.49",3.25,1.16,"fYr","fEr;far;fIr;fYt;fYn;fYv;for;tYr;wYr",9,0.277777777777778
"1053","firecracker","1.06",5.56,1.92,"fYrkr@kX","",0,NA
"1054","fireman","2.92",5.05,1.22,"fYrmxn","",0,NA
"1055","first","840.57",4.39,1.31,"fRst","bRst;f@st;fist;fIst;TRst",5,0.4
"1056","fish","83.49",4.05,1.61,"fIS","dIS;fIr;fIb;fIl;fIn;fIt;fIz;wIS",8,0.571428571428571
"1057","fisherman","4.33",5.16,1.77,"fISXmxn","",0,NA
"1058","fishhook","0.04",6.84,3.24,"fIShUk","",0,NA
"1059","fist","7.35",4.58,1.64,"fIst","f@st;fist;fRst;fIt;lIst;mIst;rIst",7,0.285714285714286
"1060","fit","57.59",5.74,1.66,"fIt","bIt;f@t;fIr;fIb;fYt;fIl;fIn;fIS;fIst;fIz;fUt;hIt;It;kIt;nIt;mIt;pIt;sIt",18,0.300653594771242
"1061","five","285.45",4.51,1.36,"fYv","dYv;fYt;fYn;fYr;hYv",5,0.4
"1062","fix","86.78",5,1.88,"fIks","faks;mIks;sIks",3,0.333333333333333
"1063","fizz","0.61",7.06,1.89,"fIz","fIr;fIb;fIl;fIn;fIS;fIt;f^z;hIz",8,0.535714285714286
"1064","flag","17.49",5.33,2.38,"fl@g","fl@p;fl@S;fl@t",3,1
"1065","flagpole","0.73",6.44,2.75,"fl@gpol","",0,NA
"1066","flake","1.75",5.95,2.76,"flek","fek;flem;flIk;flak;lek",5,0.2
"1067","flame","9.04",6.25,2.38,"flem","blem;fem;flek;frem",4,0.166666666666667
"1068","flamingo","1.18",6.32,2.71,"flxmIGgo","",0,NA
"1069","flap","2.65",7.21,3.07,"fl@p","kl@p;fl@g;fl@S;fl@t;flIp;flap;l@p;sl@p",8,0.25
"1070","flash","15.35",7.42,2.46,"fl@S","fl@g;fl@p;fl@t;fl^S;sl@S",5,0.3
"1071","flat","26.22",5.68,1.67,"fl@t","f@t;fl@g;fl@p;fl@S;fl@tN;flYt;flot",7,0.19047619047619
"1072","flatten","1.24",7.05,2.35,"fl@tN","f@tN;fl@t",2,0
"1073","flavor","5",6.3,2.41,"flevX","fevX",1,NA
"1074","flea","3.31",7.79,2.97,"fli","@li;Rli;flY;fri;fRi",5,0.2
"1075","flexible","2.67",7.58,2.46,"flEksxbL","",0,NA
"1076","flick","5.04",7.55,3.1,"flIk","klIk;flek;flIp;flak;lIk",5,0.2
"1077","flight","59.69",7.47,4.15,"flYt","fYt;fl@t;flot;flY;frYt;lYt",6,0.2
"1078","flinch","1.14",7.89,3.1,"flInC","",0,NA
"1079","flip","14.27",5.11,1.32,"flIp","klIp;fl@p;flIk;flap;lIp;slIp",6,0.266666666666667
"1080","float","7.47",5.39,2.55,"flot","fl@t;flYt;floX",3,0.333333333333333
"1081","flock","4.65",7.18,2.9,"flak","klak;flek;flIk;flap",4,0.166666666666667
"1082","flood","5.71",6.58,2.39,"fl^d","bl^d;fl^f;fl^S",3,0.333333333333333
"1083","floor","100.63",4.44,1.98,"floX","flot;flWX",2,0
"1084","flop","2.31",6.68,3.32,"flap","fl@p;flIp;flak;plap;slap",5,0.2
"1085","floss","1.96",7.06,2.84,"flcs","lcs",1,NA
"1086","flour","3.16",6.89,2.33,"flWr","flWX",1,NA
"1087","flower","22.76",3.11,1.24,"flWX","floX;flWr",2,0
"1088","fluff","1.41",4.85,1.57,"fl^f","fl^d;fl^S",2,1
"1089","fluid","8.94",7.94,2.8,"flu|d","",0,NA
"1090","flush","9.37",5.17,2.68,"fl^S","bl^S;fl@S;fl^d;fl^f;sl^S",5,0.2
"1091","fly","85",3.05,1.18,"flY","fli;flYt;frY;lY",4,0
"1092","flycatcher","0.04",7.95,1.61,"flYk@CX","",0,NA
"1093","foam","3.51",6.15,2.52,"fom","kom;fem;for;form;hom;fon",6,0.2
"1094","fog","9.45",6.21,2.2,"fcg","dcg;fcl;frcg;hcg;lcg",5,0.3
"1095","fold","8.63",4.95,1.87,"fold","kold;fild;gold;hold;old",5,0.6
"1096","follow","123.2",5.11,2.91,"falo","",0,NA
"1097","food","154.43",3.25,1.21,"fud","dud;fed;fEd;fid;ful;mud",6,0.266666666666667
"1098","fool","89.33",7.56,3.05,"ful","kul;fel;fcl;fil;fEl;fIl;fud;fWl;fyul;fUl;pul;rul;tul",13,0.346153846153846
"1099","foot","64.92",3.44,1.38,"fUt","f@t;fYt;fIt;fUl;pUt;sUt",6,0.266666666666667
"1100","for","6895.1",4.39,1.97,"for","Cor;kor;fEr;far;fIr;fYr;fom;fors;fork;form;fort;forT;or;fon;por;ror;Sor;wor",18,0.254901960784314
"1101","force","70.67",6,1.78,"fors","for;fork;form;fort;forT;hors",6,0.666666666666667
"1102","forehead","7.84",5.58,2.36,"forhEd","",0,NA
"1103","forest","18.88",6.28,2.52,"fcr|st","",0,NA
"1104","forget","277.06",4.78,1.99,"forgEt","",0,NA
"1105","forgive","76.8",5.44,1.54,"forgIv","",0,NA
"1106","fork","8.82",3.63,1.86,"fork","for;fors;form;fort;forT;pork",6,0.666666666666667
"1107","form","42.75",7.58,2.97,"form","farm;fom;for;fors;fork;fort;forT;worm",8,0.392857142857143
"1108","fort","15.43",6.48,3.09,"fort","for;fors;fork;form;forT;forti;Sort;sort;wort",9,0.361111111111111
"1109","forth","15.76",7.17,2.6,"forT","for;fors;fork;form;fort;norT",6,0.666666666666667
"1110","forty","10.57",6.53,1.29,"forti","fort",1,NA
"1111","forward","72.33",4.24,1.33,"forwXd","",0,NA
"1112","fossil","1.55",7.5,2.53,"fasL","",0,NA
"1113","foul","14.47",7.75,2.15,"fWl","fel;fcl;fil;fEl;fIl;ful;fUl;hWl;Wl",9,0.611111111111111
"1114","found","396",5.15,1.96,"fWnd","fYnd;hWnd;mWnd;pWnd;rWnd;sWnd;wWnd",7,0.714285714285714
"1115","fountain","6.9",7.17,2.79,"fWntN","mWntN",1,NA
"1116","fox","21.61",5.02,1.78,"faks","baks;fIks;aks",3,0.333333333333333
"1117","frame","14.1",7.67,2.68,"frem","fem;flem;fr^m",3,0.333333333333333
"1118","freckle","0.59",5.61,2.2,"frEkL","",0,NA
"1119","free","177.53",5.21,1.78,"fri","f@ri;fli;friz;frY;fRi;Tri;tri",7,0.0952380952380952
"1120","freedom","33.1",7.05,2.46,"fridxm","",0,NA
"1121","freeze","32.16",4.89,1.76,"friz","briz;fri",2,0
"1122","frequent","2.75",6.94,1.95,"frikwxnt","",0,NA
"1123","fresh","54.51",6.22,1.86,"frES","",0,NA
"1124","friend","419.29",3.57,1.43,"frEnd","",0,NA
"1125","fright","2.76",7.53,3.04,"frYt","brYt;fYt;flYt;frut;frY;rYt",6,0.2
"1126","frog","11.82",4.32,1.45,"frcg","fcg",1,NA
"1127","from","2039.06",4.44,2.24,"fr^m","kr^m;dr^m;frem",3,0.333333333333333
"1128","front","181.55",5.19,2.06,"fr^nt","",0,NA
"1129","frost","4.8",5.21,1.58,"frcst","",0,NA
"1130","frosting","1.41",4.95,1.87,"frcstIG","",0,NA
"1131","frown","2.04",4.52,1.69,"frWn","brWn;krWn;drWn",3,1
"1132","frozen","15.33",5.6,2.76,"frozN","",0,NA
"1133","fruit","21.73",3.63,1.71,"frut","frYt;rut",2,0
"1134","fry","8.39",5.79,1.69,"frY","krY;drY;flY;fri;frYt;trY",6,0.2
"1135","fudge","3.63",5.78,3.25,"f^J","f^n;f^s;f^z",3,1
"1136","fuel","17.18",7.17,2.79,"fyul","fyu;ful;myul",3,0
"1137","full","166.9",4.24,1.61,"fUl","bUl;fel;fcl;fil;fEl;fIl;ful;fUt;fWl;pUl",10,0.488888888888889
"1138","fun","235.49",3.67,0.97,"f^n","b^n;f@n;fIn;fYn;f^J;f^ni;f^s;f^z;g^n;n^n;w^n;fon;r^n;s^n;t^n",15,0.285714285714286
"1139","funeral","33.2",7.28,2.19,"fyunXL","",0,NA
"1140","funny","218.18",5.47,2.57,"f^ni","f^n;h^ni;m^ni;foni;r^ni",5,0.3
"1141","furniture","15.08",5.89,2.23,"fRnICX","",0,NA
"1142","furry","2.39",5.72,2.11,"fRi","fli;fri;hRi;wRi",4,0.333333333333333
"1143","further","52.75",6.68,1.73,"fRDX","faDX;fEDX",2,1
"1144","fuss","7.14",5.5,1.86,"f^s","b^s;fes;f^J;f^n;f^z;p^s;^s",7,0.285714285714286
"1145","future","103.49",7.16,2.67,"fyuCX","",0,NA
"1146","fuzz","1.86",7.11,3.56,"f^z","b^z;fIz;f^J;f^n;f^s",5,0.3
"1147","gag","7.06",7.58,3.1,"g@g","b@g;g@s;g@S;r@g;s@g;t@g;w@g",7,0.523809523809524
"1148","gain","13.73",7.11,2.03,"gen","ken;Cen;gem;gWn;gren;g^n;men;pen;ren",9,0.333333333333333
"1149","galaxy","6.65",7.67,2.25,"g@lxksi","",0,NA
"1150","gallon","2.27",6.25,2,"g@l|n","",0,NA
"1151","game","233.84",4.26,1.82,"gem","em;fem;gen;g^m;nem;sem;Sem;tem",8,0.535714285714286
"1152","garage","27.22",5.26,2,"gXaZ","",0,NA
"1153","garbage","26.1",4.89,1.56,"garbIJ","",0,NA
"1154","garden","26.55",5.33,1.78,"gardN","gard;pardN",2,0
"1155","garlic","6",6.89,2.74,"garlIk","",0,NA
"1156","gas","67.78",5.32,1.97,"g@s","@s;g@g;g@S;gl@s;gus;gr@s;gEs;p@s",8,0.142857142857143
"1157","gash","0.69",7.95,2.99,"g@S","@S;d@S;g@g;g@s;m@S;r@S;s@S",7,0.523809523809524
"1158","gather","15.67",6.5,2.44,"g@DX","r@DX",1,NA
"1159","gear","16",7.61,2.52,"gIr","bIr;CIr;dIr;Ir;fIr;gIl;gIv;hIr;nIr;rIr;yIr",11,0.672727272727273
"1160","gem","2.47",7.68,2.81,"JEm","JRm;JIm;J@m;JEt;DEm",5,0.3
"1161","gemstone","0.06",7.94,2.46,"JEmston","",0,NA
"1162","gender","2.8",7,2.5,"JEndX","tEndX",1,NA
"1163","generous","16.71",7.22,3.02,"JEnX|s","",0,NA
"1164","genie","3.49",6.67,2.17,"Jini","Jinz;JRni;tini;wini",4,0.166666666666667
"1165","genius","34.76",7.21,1.93,"Jinyxs","",0,NA
"1166","gentle","16.55",4.89,1.84,"JEntL","dEntL",1,NA
"1167","germ","1.25",5.95,2.46,"JRm","JEm;JIm;J@m;wRm",4,0.5
"1168","get","4583.76",3.17,1.29,"gEt","bEt;got;gEs;gEst;g^t;JEt;lEt;nEt;pEt;sEt;vEt;wEt;yEt",13,0.487179487179487
"1169","getup","0.84",6.72,2.63,"gEt^p","",0,NA
"1170","ghost","36.59",5.06,2.01,"gost","kost;got;gEst;tost",4,0.166666666666667
"1171","giant","27.06",4.72,1.45,"JY|nt","",0,NA
"1172","gift","64.51",5.05,1.87,"gIft","lIft",1,NA
"1173","gigantic","3.73",6.64,2.19,"JYg@ntIk","",0,NA
"1174","giggle","1.71",5.48,2.5,"gIgL","gRgL;JIgL;wIgL;rIgL",4,0.5
"1175","gill","1.71",7.39,2.33,"gIl","bIl;CIl;fIl;gIr;gRl;gIv;gol;grIl;hIl;Il;kIl;pIl;sIl;tIl;wIl",15,0.447619047619048
"1176","giraffe","1.49",5,3.15,"JX@f","",0,NA
"1177","girl","557.12",4,1.89,"gRl","kRl;gIl;gol;pRl",4,0.333333333333333
"1178","give","1167.82",4.28,1.93,"gIv","gIr;gIl;lIv",3,0.333333333333333
"1179","glad","171.37",5.79,2.18,"gl@d","gl@s;glYd;l@d",3,0
"1180","glass","60.71",4.47,1.65,"gl@s","kl@s;g@s;gl@d;gr@s",4,0.166666666666667
"1181","glide","2.35",7.72,2.74,"glYd","gl@d;gYd;slYd",3,0
"1182","glitter","2.04",5.22,1.63,"glItX","lItX",1,NA
"1183","glob","0.12",7.41,3.36,"glab","blab;glob",2,0
"1184","globe","5.22",6.5,2.6,"glob","glab;glo",2,0
"1185","glory","21.49",7.4,2.82,"glori","",0,NA
"1186","glove","10.1",4.3,1.63,"gl^v","l^v",1,NA
"1187","glow","5.75",6.28,1.87,"glo","blo;glob;glu;go;gro",5,0.1
"1188","glue","5.88",4.67,1.08,"glu","glo;gu;Iglu",3,0
"1189","go","3793.04",3.37,1.46,"go","xgo;do;glo;gol;got;gu;gro;gY;no;so;Do;to",12,0.196969696969697
"1190","goal","16.75",6.89,2.14,"gol","kol;gIl;gRl;go;goli;got;gold;hol;mol;pol;rol",11,0.236363636363636
"1191","goalie","1.43",7.79,3.38,"goli","gol;gold;holi",3,0.333333333333333
"1192","goat","10.53",5.21,2.07,"got","bot;kot;gEt;gost;go;gol;g^t;not;ot;vot",10,0.266666666666667
"1193","gobble","2.35",5.58,2.95,"gabL","",0,NA
"1194","goblin","0.94",7.67,2.72,"gabl|n","",0,NA
"1195","god","903.16",4.35,2.38,"gad","gUd;gard;gYd;nad;ad;pad;rad",7,0.333333333333333
"1196","going","2123.29",5.41,1.9,"goIG","soIG",1,NA
"1197","gold","78.94",7.1,2.13,"gold","kold;fold;gol;goli;hold;old",6,0.466666666666667
"1198","golden","23.27",6.94,3.02,"gold|n","",0,NA
"1199","golf","25.53",7.16,2.61,"g^lf","g^lp",1,NA
"1200","goo","2.14",5.53,2.37,"gu","bu;Cu;ku;du;glu;go;guf;gus;gY;mu;Su;tu;tu;hu",14,0.406593406593407
"1201","good","2610.14",3.55,1.61,"gUd","gad;gUdi;gYd;hUd;wUd",5,0.2
"1202","goody","3.55",7,3.46,"gUdi","gUd",1,NA
"1203","goof","2.22",5.72,2.8,"guf","gu;gus;ruf",3,0.333333333333333
"1204","goose","13.04",5.15,2.21,"gus","g@s;gu;guf;gEs;Jus;lus;mus",7,0.238095238095238
"1205","gopher","1.41",7.21,3.52,"gofX","",0,NA
"1206","gorgeous","24.06",7.68,1.83,"gorJ|s","",0,NA
"1207","gorilla","5.55",5.74,1.91,"gXIlx","",0,NA
"1208","gown","6.55",6.16,2.34,"gWn","dWn;gen;g^n;nWn;tWn",5,0.4
"1209","grab","70.86",5.37,2.31,"gr@b","kr@b;gr@s",2,0
