"","ortho","freq","aoa.mean","aoa.sd","klatt","neighbors","degree","c"
"29","acrobat","0.59",8.05,2.78,"@krxb@t","",0,NA
"30","across","94.14",6.64,2.31,"xkrcs","krcs",1,NA
"31","act","109.12",6.42,2.22,"@kt","@ktX;@nt;@t;@ks;f@kt",5,0.1
"32","action","61.08",6.67,2.83,"@kS|n","",0,NA
"33","active","11.45",6.53,1.74,"@ktIv","",0,NA
"34","activity","12.88",6.47,2.84,"@ktIvxti","",0,NA
"35","actor","26.33",7.17,2.01,"@ktX","@kt;@ftX",2,0
"36","actual","17.33",6.94,2.34,"@kCuL","@kCuLi",1,NA
"37","actually","322.33",7.33,1.87,"@kCuLi","@kCuL",1,NA
"38","ad","13.61",8.22,3.04,"@d","ed;@nd;@z;@S;@s;@t;b@d;d@d;l@d;m@d;ad;p@d;s@d",13,0.282051282051282
"39","addition","7.75",5.76,2.18,"xdIS|n","xdmIS|n;cdIS|n;IdIS|n",3,0.333333333333333
"40","address","52.27",5.15,1.57,"@drEs","drEs",1,NA
"41","adjective","0.49",8.6,2.06,"@JIktIv","",0,NA
"42","adjust","5.63",8.43,3.33,"xJ^st","J^st",1,NA
"43","admiral","16.57",8.72,2.67,"@dmXL","",0,NA
"44","admiration","2.1",8.95,3.79,"@dmXeS|n","",0,NA
"45","admire","14.16",7.42,2.14,"xdmYr","",0,NA
"46","admirer","2.96",8.78,2.13,"@dmYrX","",0,NA
"47","admission","3.55",8.84,2.85,"xdmIS|n","xdIS|n",1,NA
"48","admit","59.2",7.56,2.23,"xdmIt","",0,NA
"49","adopt","4.67",7.83,3.29,"xdapt","",0,NA
"50","adorable","10.53",6.94,2.62,"xdorxbL","",0,NA
"51","adore","7.73",7.95,3.31,"xdor","",0,NA
"52","adult","14.29",4.68,2.26,"xd^lt","",0,NA
"53","advance","15.98",8.35,2.83,"@dv@ns","",0,NA
"54","adventure","13.43",5.67,1.81,"xdvEnCX","",0,NA
"55","adverb","0.2",8.14,1.96,"@dvRb","",0,NA
"56","advertisement","1.2",7.67,2.91,"@dvXtYzmxnt","",0,NA
"57","advice","47.98",8.61,2.15,"xdvYs","xdvYz",1,NA
"58","advise","12.2",8.89,2.35,"xdvYz","xdvYs",1,NA
"59","afar","1.16",8.21,2.34,"xfar","far",1,NA
"60","affection","8.45",8.53,2.97,"xfEkS|n","",0,NA
"61","afford","44.43",7.47,2.17,"xford","xbord;xword;ford",3,0.333333333333333
"62","afraid","247.67",4.42,1.71,"xfred","",0,NA
"63","after","682.59",6,1.43,"@ftX","@ktX",1,NA
"64","afternoon","91.49",4.65,1.93,"@ftXnun","",0,NA
"65","again","792.71",5.78,1.31,"xgEn","",0,NA
"66","against","201.73",7.97,1.67,"xgEnst","",0,NA
"67","age","79.2",4.38,1.36,"eJ","es;ek;ed;em;ep;keJ;EJ;peJ;reJ",9,0.361111111111111
"68","aggravate","0.73",8.32,2.58,"@grxvet","",0,NA
"69","ago","286.12",7.12,2.28,"xgo","go",1,NA
"70","agree","64.67",7.68,2.36,"xgri","",0,NA
"71","ahead","198.33",5.45,1.6,"xhEd","hEd",1,NA
"72","ahoy","3.71",7.61,2.85,"xhO","xnO",1,NA
"73","aid","13.9",7.33,2.2,"ed","es;ek;@d;eJ;em;ep;fed;ad;Sed;wed",10,0.311111111111111
"74","aim","14.86",6.72,2.11,"em","es;ek;eJ;ed;ep;fem;gem;nem;sem;Sem;tem",11,0.454545454545455
"75","air","139.02",3.94,1.55,"Er","bEr;kEr;CEr;dEr;Ir;EJ;ErX;EC;fEr;hEr;Wr;mEr;or;pEr;rEr;SEr;DEr",17,0.433823529411765
"76","aircraft","9.45",7.61,3.33,"Erkr@ft","",0,NA
"77","aisle","7.43",5.95,1.54,"Yl","cl;dYl;il;Ys;Il;mYl;Ol;Wl;pYl;tYl",10,0.355555555555556
"78","alarm","29.84",6.39,2.68,"xlarm","",0,NA
"79","album","10.24",6.72,1.84,"@lbxm","",0,NA
"80","alert","20.61",8.9,1.89,"xlRt","blRt;flRt",2,1
"81","alfalfa","0.65",8.83,2.53,"@lf@lfx","",0,NA
"82","alien","17.43",7.5,3.43,"elixn","",0,NA
"83","alike","11.35",6.12,2.1,"xlYk","xlYv;lYk",2,0
"84","alive","154.47",5.11,2.4,"xlYv","xlYk",1,NA
"85","all","5161.86",4.24,1.4,"cl","Yl;bcl;kcl;il;fcl;hcl;Il;mcl;cf;Ol;Wl;tcl;wcl",13,0.397435897435897
"86","allegiance","3.12",8.42,3.15,"xliJ|ns","",0,NA
"87","allergic","8.1",7.72,2.4,"xlRJIk","",0,NA
"88","allergy","1.69",8.11,3.57,"@lXJi","",0,NA
"89","alley","16.29",7.26,2.6,"@li","@lo;@Si;Rli;fli;pli;v@li",6,0.2
"90","alligator","3.49",4.78,2.05,"@lxgetX","",0,NA
"91","allow","44.37",5.32,1.83,"xlW","xlWd",1,NA
"92","almighty","8.75",8.47,3.55,"clmYti","",0,NA
"93","almond","1.1",7.67,2.22,"amxnd","",0,NA
"94","almost","193.27",5.47,2,"clmost","",0,NA
"95","aloe","0.29",8.95,2.54,"@lo","@li;@mo;@ro;blo;glo;S@lo",6,0.133333333333333
"96","alone","308.53",4.94,1.73,"xlon","kxlon",1,NA
"97","along","182.94",5.41,1.65,"xlcG","bxlcG;lcG",2,0
"98","aloud","1.84",6.22,1.75,"xlWd","xlW;klWd;lWd",3,0.333333333333333
"99","alphabet","2.49",4.22,1.52,"@lfxbEt","",0,NA
"100","alphabetize","0.1",7.11,2.47,"@lfxbxtYz","",0,NA
"101","also","206.43",6.64,1.61,"clso","",0,NA
"102","altar","5.08",7.16,3.48,"cltX","",0,NA
"103","alternate","3.53",8.83,1.38,"cltXet","",0,NA
"104","altogether","6.41",8.35,3.44,"clt|gEDX","",0,NA
"105","aluminum","2.25",7.26,2.84,"xlum|nxm","",0,NA
"106","always","655.25",6.26,1.27,"clwxz","",0,NA
"107","amaze","1.61",7.5,2.73,"xmez","",0,NA
"108","ambulance","22.41",6.16,2.19,"@mbyUlxns","",0,NA
"109","amen","25.98",5.8,4.19,"emEn","",0,NA
"110","ammo","5.37",8.11,2.85,"@mo","@lo;@ro",2,1
"111","among","33.9",7.75,3.02,"xm^G","",0,NA
"112","amount","24.75",6.63,2.48,"xmWnt","xkWnt;mWnt",2,0
"113","amphibian","0.39",8.33,3.43,"@mfIbixn","",0,NA
"114","ancestor","1.69",8.61,2.4,"@nsEstX","",0,NA
"115","anchor","7.41",5.72,2.54,"@GkX","@GgX;@GkL",2,0
"116","ancient","21.67",8.26,2.7,"enS|nt","",0,NA
"117","and","13387.84",4.57,1.94,"@nd","@d;@nt;b@nd;k@nd;End;h@nd;l@nd;s@nd",8,0.357142857142857
"118","angel","78.27",4,1.29,"enJL","",0,NA
"119","angelic","0.57",8.33,2.68,"@nJElIk","",0,NA
"120","anger","19.43",6,2.58,"@GgX","@GkX;@GgL",2,0
"121","angle","14.92",8.05,2.37,"@GgL","@GgX;@GkL;b@GgL;d@GgL;J@GgL;t@GgL",6,0.4
"122","angry","58.98",4.45,1.9,"@Ggri","",0,NA
"123","animal","45.49",2.89,1.41,"@n|mL","",0,NA
"124","animate","0.06",8.53,2.86,"@nxmet","",0,NA
"125","animation","1.22",8.53,3.31,"@nxmeS|n","",0,NA
"126","ankle","8.02",4.89,1.53,"@GkL","@GkX;@GgL",2,0
"127","anniversary","18.41",7.33,2,"@nxvRsXi","",0,NA
"128","annoy","2.51",7.22,2.05,"xnO","xhO",1,NA
"129","another","509.22",5.05,1.79,"xn^DX","",0,NA
"130","answer","176.2",5.43,1.89,"@nsX","k@nsX",1,NA
"131","ant","5.35",4.32,1.57,"@nt","@kt;@nd;@t;C@nt;p@nt",5,0.2
"132","antelope","0.98",8.39,2.81,"@ntxlop","k@ntxlop",1,NA
"133","antenna","2.39",7.05,2.82,"@ntEnx","",0,NA
"134","anthill","0.57",7,2.94,"@nthIl","",0,NA
"135","antique","6.06",8.05,2.55,"@ntik","",0,NA
"136","antler","0.29",6.39,1.97,"@ntlX","",0,NA
"137","anxiety","6.76",8.17,2.75,"@GzYxti","",0,NA
"138","any","1099.37",6,1.96,"Eni","End;Envi;ni;mEni",4,0
"139","anyone","255.25",5.36,1.86,"Eniw^n","",0,NA
"140","anyway","238.51",6.31,1.94,"Eniwe","",0,NA
"141","apart","47.02",6.64,1.64,"xpart","part",1,NA
"142","apartment","83.04",7.8,2.78,"xpartmxnt","",0,NA
"143","ape","9.67",5.89,2.64,"ep","es;ek;eJ;ed;em;kep;Sep;tep;^p",9,0.361111111111111
"144","apologize","49.37",5.67,2.91,"xpalxJYz","",0,NA
"145","apostrophe","0.24",8.39,1.85,"xpastrxfi","",0,NA
"146","appear","23.37",6.67,3.01,"xpIr","spIr",1,NA
"147","appearance","11.59",8.83,2.55,"xpIrxns","",0,NA
"148","appetite","8.94",8.83,3.84,"@pxtYt","",0,NA
"149","applaud","2.14",7.1,2.25,"xplcd","xplcz",1,NA
"150","applause","11.29",6.2,2.26,"xplcz","xplcd",1,NA
"151","apple","23.67",4.15,1.81,"@pL","C@pL",1,NA
"152","appliance","0.8",8.78,3.44,"xplY|ns","",0,NA
"153","appointment","30.57",7.53,3.04,"xpOntmxnt","",0,NA
"154","appreciate","85.75",8.8,3.19,"xpriSiet","",0,NA
"155","approach","20.98",8.5,2.21,"xproC","",0,NA
"156","approval","8.39",7.95,2.27,"xpruvL","xpruv",1,NA
"157","approve","11.37",7.89,1.88,"xpruv","xpruvL;pruv",2,0
"158","apricot","0.63",6.15,1.9,"@prxkat","",0,NA
"159","apron","2.67",6.75,2.24,"eprxn","",0,NA
"160","aquarium","2.76",6.84,1.86,"xkw@rixm","",0,NA
"161","arcade","2.18",7.79,2.84,"arked","",0,NA
"162","arch","3.69",8.26,3.11,"arC","arm;art;marC",3,0.333333333333333
"163","arctic","1.96",7.79,1.87,"arktIk","",0,NA
"164","area","74.92",6.58,2.32,"@rix","",0,NA
"165","argue","19.75",4.61,1.54,"argyu","",0,NA
"166","arise","2.96",6.89,2.92,"xrYz","rYz",1,NA
"167","arithmetic","1.53",7.16,3.1,"xrITmxtIk","",0,NA
"168","arm","65.41",3.26,1.56,"arm","arC;armX;armi;art;Carm;farm;harm",7,0.238095238095238
"169","armadillo","3.02",8.61,2.26,"armxdIlo","",0,NA
"170","armchair","0.41",6.56,2.31,"armCEr","",0,NA
"171","armor","7.29",7.17,3.13,"armX","arm;armi",2,1
"172","armpit","1.25",6,2.18,"armpIt","",0,NA
"173","army","85.69",7.15,2.08,"armi","arm;armX",2,1
"174","around","736.73",5.94,2.28,"xrWnd","grWnd;rWnd",2,1
"175","arrange","15.51",8.28,2.49,"xrenJ","renJ",1,NA
"176","arrest","59.55",7.47,2.46,"xrEst","brEst;rEst",2,1
"177","arrival","8.27",8.06,2.24,"xrYvL","",0,NA
"178","arrow","7.84",6.07,2.13,"@ro","@lo;@mo;kro;gro;n@ro;pro",6,0.266666666666667
"179","art","70.8",6.21,2.32,"art","arC;arm;kart;Cart;dart;part;tart",7,0.523809523809524
"180","article","19.57",8.61,1.79,"artIkL","",0,NA
"181","artist","28.63",6.78,2.29,"art|st","",0,NA
"182","as","2217.02",6.1,2.3,"@z","@d;@S;@s;@t;J@z;uz",6,0.4
"183","ash","9.2",6.63,2.54,"@S","@d;@z;@Si;@s;@t;b@S;d@S;g@S;m@S;r@S;s@S",11,0.381818181818182
"184","ashamed","27.37",7.11,3.7,"xSemd","",0,NA
"185","ashy","0.18",8.61,3.43,"@Si","@li;@S;Si",3,0
"186","aside","23.76",7.89,2.64,"xsYd","xsYn;sYd",2,0
"187","ask","483.14",2.89,1.37,"@sk","@s;m@sk;t@sk",3,0.333333333333333
"188","asleep","49.82",4.47,1.68,"xslip","slip",1,NA
"189","asparagus","0.98",6.79,3.85,"xsp@rxg|s","",0,NA
"190","asphalt","0.96",8.89,2.88,"@sfclt","",0,NA
"191","aspirin","7.75",7.95,2.39,"@spX|n","",0,NA
"192","ass","226.37",7.84,3.11,"@s","es;@d;@z;@S;@sk;@t;@ks;b@s;g@s;Ys;p@s;^s",12,0.181818181818182
"193","assemble","3.2",8.72,2.19,"xsEmbL","",0,NA
"194","assembly","4.8",6.94,1.76,"xsEmbli","",0,NA
"195","assign","2.71",8.56,1.69,"xsYn","xsYd;sYn",2,0
"196","assignment","17.88",7,2.56,"xsYnmxnt","",0,NA
"197","assist","7.84",8.75,2.49,"xsIst","",0,NA
"198","assistant","32.22",8.61,1.97,"xsIst|nt","",0,NA
"199","assume","33.47",8.21,2.15,"xsum","",0,NA
"200","asteroid","1.69",8.6,2.46,"@stXOd","",0,NA
"201","asthmatic","0.39",8.72,2.35,"@zm@tIk","",0,NA
"202","astronaut","3.96",6.28,2.44,"@strxnct","",0,NA
"203","at","3217.1",4.04,1.37,"@t","@kt;@d;@nt;@z;@S;@s;b@t;k@t;C@t;it;f@t;h@t;It;m@t;ot;Wt;p@t;r@t;D@t",19,0.286549707602339
"204","athlete","4.61",7.11,2.73,"@Tlit","",0,NA
"205","athletic","3.86",8.55,2.37,"@TlEtIk","",0,NA
"206","atlas","1.02",7.9,2.13,"@tlxs","",0,NA
"207","attach","2.47",6.39,3.38,"xt@C","xt@k",1,NA
"208","attack","75.55",6.58,2.32,"xt@k","xt@C;st@k;t@k",3,0.333333333333333
"209","attempt","19.12",7.7,2.32,"xtEmpt","tEmpt",1,NA
"210","attend","14.02",7.72,2.49,"xtEnd","",0,NA
"211","attendance","2.65",7.11,1.6,"xtEnd|ns","",0,NA
"212","attention","98.67",6.78,2.02,"xtEnC|n","",0,NA
"213","attic","7.84",5.15,1.46,"@tIk","stIk;tIk",2,1
"214","attitude","26.08",6.78,3.04,"@t|tud","",0,NA
"215","attract","5.69",8.78,2.32,"xtr@kt","",0,NA
"216","audience","25.37",7,1.72,"cdixns","",0,NA
"217","audition","13.82",8.36,2.22,"cdIS|n","xdIS|n;IdIS|n",2,1
"218","auditorium","1.57",6.94,2.69,"cd|torixm","",0,NA
"219","authentic","4.51",8.42,2.14,"cTEntIk","",0,NA
"220","author","7.94",7.1,2.43,"cTX","cfX",1,NA
"221","authority","21.22",7.5,2.79,"cTor|ti","",0,NA
"222","auto","7.67",7.22,3.41,"cto","ctM;to",2,0
"223","autograph","8.16",6.89,2.54,"ct|gr@f","",0,NA
"224","automobile","5.71",7.11,3.01,"ctxmobil","",0,NA
"225","automotive","0.65",7.89,2.08,"ctxmotIv","",0,NA
"226","autumn","3.78",6,1.41,"ctM","cto;YtM",2,0
"227","available","25.94",8.5,2.12,"xvel|bL","",0,NA
"228","avenue","16.88",7,2.26,"@vxnu","",0,NA
"229","average","16.65",8.9,3.48,"@vrIJ","",0,NA
"230","aviator","0.55",8.95,3.03,"evietX","",0,NA
"231","avoid","24.29",8.5,2.95,"xvOd","",0,NA
"232","awake","26.71",4.67,1.33,"xwek","kwek;wek",2,1
"233","awaken","2.45",7.17,2.6,"xwek|n","wek|n",1,NA
"234","award","12.88",7.5,1.82,"xword","xbord;xford",2,1
"235","aware","35.65",6.75,2.69,"xwEr","swEr;hwEr",2,1
"236","awesome","31.37",7.33,3.24,"csxm","",0,NA
"237","awful","63.41",6.26,2.51,"cfL","cf;cfX",2,1
"238","awhile","9.47",7.12,1.93,"xhwYl","hwYl",1,NA
"239","awkward","14.31",8.58,3.66,"ckwXd","",0,NA
"240","axe","4.88",6.11,1.49,"@ks","@kt;@s;aks;t@ks;w@ks",5,0.1
"241","babble","0.86",7.17,3.07,"b@bL","b@rL;b@tL;bYbL;b^bL",4,0.333333333333333
"242","babe","35.57",6.61,3.11,"beb","bebi;bet;bek;bes;beD;be;beZ;bIb;bab",9,0.444444444444444
"243","baby","509.37",3.84,2.01,"bebi","beb;bubi;mebi",3,0
"244","back","2009.16",5.31,2.35,"b@k","b@d;b@J;b@g;bek;b@G;b@Gk;b@S;b@s;b@t;b@C;b@T;bik;bYk;bl@k;bUk;b^k;J@k;p@k;r@k;S@k;t@k;y@k",22,0.268398268398268
"245","backrest","0.02",8.35,2.85,"b@krEst","",0,NA
"246","backside","1.67",5.61,2.95,"b@ksYd","",0,NA
"247","bacon","11.86",5,1.91,"bek|n","wek|n",1,NA
"248","bad","545.18",2.79,1.27,"b@d","@d;b@k;b@J;b@g;b@nd;b@G;b@S;b@s;b@t;b@C;b@T;bid;bEd;bRd;b^d;d@d;l@d;m@d;p@d;s@d",20,0.3
"249","badge","15.25",6.11,1.81,"b@J","b@k;b@d;b@JX;b@g;b@G;b@S;b@s;b@t;b@C;b@T",10,0.8
"250","badger","1.75",8.74,2.64,"b@JX","b@J;b@tX",2,0
"251","bag","94.04",4.28,1.56,"b@g","b@k;b@d;b@J;b@gi;b@G;b@S;b@s;b@t;b@C;b@T;bEg;bIg;br@g;b^g;g@g;r@g;s@g;t@g;w@g",19,0.292397660818713
"252","bagel","3.06",8.9,3.77,"begL","bigL",1,NA
"253","baggage","6.24",7.52,2.36,"b@gIJ","",0,NA
"254","baggy","0.94",6.83,2.81,"b@gi","b@g;b^gi",2,0
"255","bait","9.73",7.11,2.08,"bet","beb;bek;bes;b@t;beD;be;bit;beZ;bEt;bIt;bot;but;b^t;det;het;let;met;ret;wet",19,0.298245614035088
"256","bake","6.33",5.5,2.53,"bek","ek;beb;b@k;bet;bes;beD;be;bik;beZ;bYk;bUk;brek;b^k;kek;fek;lek;mek;rek;sek;Sek;tek;wek",22,0.307359307359307
"257","bakery","3.51",7.16,2.67,"bekXi","",0,NA
"258","balcony","7.31",8.1,2.17,"b@lk|ni","",0,NA
"259","bald","9.73",7.26,3.35,"bcld","bcl;bIld",2,0
"260","ball","104.96",2.9,1.22,"bcl","cl;bcld;bEl;bIl;bOl;bcs;bUl;kcl;fcl;hcl;mcl;tcl;wcl",13,0.346153846153846
"261","ballerina","2.31",5.26,2.4,"b@lXinx","",0,NA
"262","ballet","10.25",7.21,3.17,"b@le","",0,NA
"263","balloon","8.67",4.37,1.95,"bxlun","",0,NA
"264","ballot","1.35",8.83,3.54,"b@l|t","bUl|t",1,NA
"265","ballroom","4.31",7.37,3.15,"bclrum","",0,NA
"266","banana","10.73",3.78,1.17,"b|n@nx","",0,NA
"267","band","53.41",6.16,2.54,"b@nd","@nd;b@d;bEnd;bl@nd;br@nd;k@nd;h@nd;l@nd;s@nd",9,0.333333333333333
"268","bandage","2.86",5.94,2.88,"b@ndIJ","",0,NA
"269","bandit","3.75",8.15,2.72,"b@nd|t","",0,NA
"270","bang","19.98",5.74,2.88,"b@G","b@k;b@d;b@J;b@g;b@Gk;b@S;b@s;b@t;b@C;b@T;f@G;h@G",12,0.575757575757576
"271","bangle","0.1",8.65,3.35,"b@GgL","@GgL;d@GgL;J@GgL;t@GgL",4,1
"272","banjo","1.63",8.44,3.13,"b@nJo","",0,NA
"273","bank","84.98",6.44,2.41,"b@Gk","b@k;b@G;bl@Gk;b^Gk;t@Gk;T@Gk;y@Gk",7,0.19047619047619
"274","banquet","5.16",8.35,1.73,"b@Gkwxt","",0,NA
"275","bantling","#N/A",2,NA,"b@ntlIG","",0,NA
"276","baptism","1.2",6.58,3.67,"b@ptIzM","",0,NA
"277","baptize","0.73",6.67,2.68,"b@ptYz","",0,NA
"278","bar","85.98",6.9,2.62,"bar","bEr;bark;barn;bIr;bab;baro;kar;far;Jar;tar",10,0.222222222222222
"279","barbecue","8.94",7.83,4.49,"barbIkyu","",0,NA
"280","barber","5.47",6.68,1.42,"barbX","harbX",1,NA
"281","bare","8.33",5.78,2.86,"bEr","Er;bar;bEd;bIr;bEg;bEl;bEri;bEt;kEr;CEr;dEr;fEr;hEr;mEr;pEr;rEr;SEr;DEr",18,0.405228758169935
"282","bargain","12",8.72,2.42,"barg|n","",0,NA
"283","bark","5.49",5.17,1.76,"bark","bar;barn;baro;dark;mark;park;Sark",7,0.428571428571429
"284","barn","13.59",4.5,1.62,"barn","bar;bark;born;baro;darn;yarn",6,0.266666666666667
"285","barrel","10.63",7.72,3.92,"b@rL","b@bL;b@tL;k@rL",3,0.333333333333333
"286","barrette","0.16",6.71,4.5,"barEt","",0,NA
"287","bartender","9.76",8.9,3.11,"bartEndX","",0,NA
"288","base","35.37",6.42,2.57,"bes","es;beb;bet;bek;b@s;beD;be;beZ;bcs;bres;b^s;kes;Ces;fes;les;pes;res;ves",18,0.30718954248366
"289","baseball","25.25",4.83,1.72,"besbcl","",0,NA
"290","bash","3.27",8.84,2.69,"b@S","@S;b@k;b@d;b@J;b@g;b@G;b@s;b@t;b@C;b@T;bUS;d@S;g@S;m@S;r@S;s@S",16,0.425
"291","bashful","1.24",6.94,2.96,"b@SfL","",0,NA
"292","basket","13.18",5.67,2.35,"b@sk|t","bIsk|t;k@sk|t",2,0
"293","bass","7.55",8.63,3.02,"b@s","@s;b@k;b@d;b@J;b@g;b@G;bes;b@S;b@t;b@C;b@T;bcs;b^s;g@s;p@s",15,0.4
"294","bat","20.63",4.85,1.73,"b@t","@t;b@k;b@d;b@J;b@g;bet;b@G;b@S;b@s;b@C;b@T;b@tX;b@tL;bit;bEt;bIt;bot;but;br@t;b^t;k@t;C@t;f@t;h@t;m@t;p@t;r@t;D@t",28,0.251322751322751
"295","batch","4.16",6.74,1.85,"b@C","b@k;b@d;b@J;b@g;b@G;b@S;b@s;b@t;b@T;biC;k@C;h@C;l@C;m@C;p@C",15,0.438095238095238
"296","bath","31.12",3.23,1.56,"b@T","b@k;b@d;b@J;b@g;b@G;b@S;b@s;b@t;b@C;buT;boT;m@T;p@T",13,0.487179487179487
"297","bathe","2.51",5,2.11,"beD","beb;bet;bek;bes;be;beZ",6,1
"298","baton","2.84",7.94,3.07,"bxtan","",0,NA
"299","batter","3.98",7.05,2.27,"b@tX","b@JX;b@t;b@tXi;b@tL;bEtX;bItX;b^tX;C@tX;m@tX",9,0.138888888888889
"300","battery","12.41",5.58,2.48,"b@tXi","b@tX",1,NA
"301","battle","42.25",6.95,2.91,"b@tL","b@bL;b@rL;b@t;b@tX;bitL;batL;k@tL;r@tL;t@tL",9,0.166666666666667
"302","bay","24.24",8.67,2.52,"be","beb;bet;bek;bes;beD;beZ;bu;bO;bY;de;he;le;me;obe;pe;re;se;De;we;ye",20,0.331578947368421
"303","beach","56.63",4.8,1.54,"biC","b@C;bid;bik;bim;bin;bit;bif;bliC;iC;piC;riC;tiC",12,0.318181818181818
"304","bead","1.12",5.63,1.64,"bid","b@d;biC;bik;bim;bin;bit;bEd;bif;bRd;blid;b^d;fid;nid;rid;wid",15,0.257142857142857
"305","beagle","1.25",7.39,3.6,"bigL","begL;bitL;igL",3,0
"306","beak","2.1",5.42,2.73,"bik","b@k;bek;biC;bid;bim;bin;bit;bif;bYk;bUk;b^k;Cik;lik;pik;rik;sik;wik",17,0.294117647058824
"307","beam","8.73",8.78,2.9,"bim","biC;bid;bik;bin;bit;bif;bum;b^m;sim;tim;Tim",11,0.345454545454545
"308","bean","6.84",3.42,1.12,"bin","biC;bid;bik;bim;bit;bif;bon;b^n;bRn;lin;min;sin",12,0.318181818181818
"309","beard","12.61",4.84,1.8,"bIrd","bIr;bord;bIld;wIrd",4,0
"310","bearskin","0.41",8.89,2.87,"bErskIn","",0,NA
"311","beast","24.55",5.74,2.79,"bist","bit;bEst;bost;bust;bRst;ist;fist",7,0.333333333333333
"312","beat","131.69",6.15,1.66,"bit","bet;b@t;biC;bid;bik;bim;bin;bist;bif;bitL;bEt;bIt;bot;but;b^t;Cit;it;hit;mit;nit;sit;Sit",22,0.246753246753247
"313","beautiful","279.73",5.72,1.84,"byutIfL","",0,NA
"314","beauty","48.24",5.05,1.39,"byuti","buti",1,NA
"315","beaver","4.82",5.21,1.65,"bivX","fivX",1,NA
"316","because","1071.02",4.44,2.08,"bxkcz","",0,NA
"317","become","115.57",5.85,2.21,"bxk^m","",0,NA
"318","bed","187.12",2.89,1.41,"bEd","b@d;bEr;bid;bEg;bEl;bEnd;bEt;bRd;brEd;b^d;dEd;fEd;hEd;lEd;rEd;SEd;wEd",17,0.25
"319","beef","19.71",6.58,2.43,"bif","biC;bid;bik;bim;bin;bit;brif;Cif;lif;Tif",10,0.4
"320","beehive","0.86",7.47,5.05,"bihYv","",0,NA
"321","beer","75.49",6.11,2.68,"bIr","bar;bEr;bIrd;bIb;bIg;bIl;bIt;CIr;dIr;Ir;fIr;gIr;hIr;nIr;rIr;SIr;yIr",17,0.382352941176471
"322","beeswax","0.45",8.5,1.93,"bizw@ks","",0,NA
"323","beetle","2.06",5.32,2.21,"bitL","b@tL;bigL;bit;batL",4,0.166666666666667
"324","before","794.14",5.45,2,"bxfor","",0,NA
"325","befriend","0.43",8.5,2.46,"bxfrEnd","",0,NA
"326","beg","50.98",5.78,2.32,"bEg","b@g;bEr;bEd;bEgX;bEl;bEt;bIg;b^g;lEg;pEg",10,0.222222222222222
"327","beggar","2.47",7.63,2.17,"bEgX","bEg;bEtX",2,0
"328","begin","56.98",4.84,1.42,"bxgIn","",0,NA
"329","behave","16.24",4.28,1.6,"bIhev","",0,NA
"330","behavior","22.39",7.05,2.59,"bIhevyX","",0,NA
"331","beige","1.35",7.74,2.28,"beZ","beb;bet;bek;bes;beD;be",6,1
"332","being","485.9",5.99,1.62,"biIG","brIG",1,NA
"333","belch","0.73",6.22,2.26,"bElC","bEl;bEli;bElt;bEnC",4,0.5
"334","belief","7.61",7.3,3.36,"bxlif","bxliv",1,NA
"335","believe","625.14",5.78,1.7,"bxliv","bxlif",1,NA
